series_id,mse,mae,mase
br_female_outerwear_168,6.5391583274906296e-06,0.0022659307706977406,0.5111762776972909
br_female_outerwear_169,1.0497986184825923e-05,0.0022158819759789923,0.40793967948805837
br_female_outerwear_170,1.4069330548900662e-05,0.0024206279168841713,0.45182253794034816
br_female_outerwear_171,9.71420616807899e-06,0.0015652767126431895,0.3868063849649749
br_female_outerwear_172,1.6897698291029135e-06,0.0010754415428973238,0.39629656036971334
br_female_outerwear_173,2.2668380388026007e-06,0.0012690809588058586,0.5099072316993772
br_female_outerwear_174,1.7566164638817278e-06,0.0010286924624018467,0.27747394886738874
br_female_outerwear_175,2.163233521452051e-05,0.003127406750910814,0.4624748130095691
br_female_outerwear_176,4.967964328499011e-06,0.001666617168591866,0.61147330697052
br_female_outerwear_177,1.2493901049071341e-05,0.002037125291038203,0.6918678072687547
br_female_outerwear_178,2.8280640706642777e-05,0.003947836119676079,0.53383244937566
br_female_outerwear_179,1.6570128235619217e-06,0.0009400505319214698,0.3866027864606899
br_female_outerwear_180,1.9724910806767487e-05,0.0035970332151668556,0.5947719732047372
br_female_outerwear_181,1.1021871072645194e-05,0.0023604896242158707,0.4655512048570302
br_female_outerwear_182,4.422334030307646e-06,0.0013541574803841365,0.3069503629136805
br_female_outerwear_183,3.094785205351055e-06,0.0016392800518936267,0.2873071047598081
br_female_outerwear_184,1.8868482906074113e-05,0.0038970526187070468,0.8306317665088959
br_female_outerwear_185,1.0046139958732971e-05,0.0016758776667721333,0.36626940932644786
br_female_outerwear_186,3.06156685024414e-06,0.0014247307941710984,0.33375581676456245
br_female_outerwear_187,7.607235645730872e-06,0.0022176160010805687,0.29722188729425914
br_female_outerwear_188,4.652570066782859e-06,0.001383585014827213,0.5201373069734988
br_female_outerwear_189,7.136069686970022e-07,0.0006986883974782951,0.32151720278366114
br_female_outerwear_190,7.677975369038528e-05,0.005073955446518898,0.37551141357160067
br_female_outerwear_191,1.5159434306280633e-05,0.0018797408122056462,0.36109187935540366
br_female_outerwear_192,1.2833966309101226e-06,0.0008529300404272425,0.18212067324343026
br_female_outerwear_193,4.158367177963531e-05,0.0050491126311267625,0.3450763931941855
br_female_outerwear_194,1.0859072211398284e-05,0.0019238606835226457,0.546986506157358
br_female_outerwear_195,7.804058110026075e-07,0.0006168466650425625,0.1677069061510863
br_female_outerwear_196,1.1878529740232188e-06,0.0007990993934750638,0.3193955918722164
br_female_outerwear_197,3.664838826521021e-05,0.003790682233839305,0.43023882356992527
br_female_outerwear_198,6.320768397462451e-06,0.0014600007692776274,0.4315997460638591
br_female_outerwear_199,3.774811480481823e-05,0.005664768946841052,1.1124782679212064
br_female_outerwear_200,3.1047394719065175e-05,0.004662517697309899,0.2638518655073804
br_female_outerwear_201,3.7726100828458323e-06,0.0010861444043357162,0.4988951954267127
br_female_outerwear_202,5.01226120397218e-06,0.001972998829419987,0.5134123577314562
br_female_dress_0,7.747392108985421e-07,0.0007000135131164236,0.159247097599862
br_female_dress_1,1.4307951299760407e-05,0.0022727155114821524,0.3176054641944494
br_female_dress_2,8.361753717448704e-06,0.002224614553102371,0.667033810553413
br_female_dress_3,2.2690611519085854e-06,0.0009908496143215735,0.39001109941630113
br_female_dress_4,5.3681337014605144e-05,0.002881324680632997,0.4903293770299091
br_female_dress_5,9.80683944381285e-06,0.0024402243966228205,0.7063679408590052
br_female_dress_6,2.7252711846793302e-06,0.0010857312952886444,0.407804698323083
br_female_dress_7,2.3325902372965038e-05,0.0038643029531522407,0.6233258325465246
br_female_dress_8,1.8413241966468195e-05,0.0028364332613185815,0.5002299404450117
br_female_dress_9,4.316874790672906e-05,0.0032363733293387983,0.2486021709902934
br_female_dress_10,2.1605967739297413e-05,0.003312014827520697,1.0533204183760727
br_female_dress_11,3.739916400869171e-06,0.0015089262431997388,0.36747755666913384
br_female_dress_12,1.5239689108256014e-05,0.0027072762300423205,0.5829269551210273
br_female_dress_13,5.792451984503504e-06,0.0020237469648362798,0.6437773247263608
br_female_dress_14,2.01910199640529e-05,0.0037648141080921732,0.810632130046722
br_female_dress_15,1.5271444220280598e-06,0.000993823732738161,0.45883528787214795
br_female_dress_16,2.0481899566962748e-06,0.0008824617773837724,0.337545602290326
br_female_dress_17,1.6168150420217584e-06,0.0008344574222248993,0.5087807865807109
br_female_dress_18,1.4988195384431158e-05,0.0020361279981692382,0.5121560383721323
br_female_dress_19,1.3158981055654309e-05,0.0033232971387665696,0.9577555666598885
br_female_dress_20,1.3884763703021896e-05,0.00232262474402557,0.23215890466447486
br_female_dress_21,1.1490465460034724e-06,0.000797573796519096,0.3834675152770056
br_female_dress_22,6.742027792220676e-07,0.0006507168125658017,0.3087078841910611
br_female_dress_23,1.5669793412948733e-06,0.0009662239817418897,0.5010668053636574
br_female_dress_24,6.526376169644902e-06,0.002162180549163865,0.299421426477094
br_female_dress_25,1.344383293194702e-06,0.0009528989641453084,0.3563705768879538
br_female_dress_26,9.523002144504719e-05,0.005094021762779993,0.3009643074694175
br_female_dress_27,2.035858058335379e-05,0.003993819160865902,0.7712843122791319
br_female_pants_0,1.3000773716500886e-05,0.0026958351923360084,0.35341235198147275
br_female_pants_1,1.83259037611548e-06,0.0008188781259282376,0.3979995678513082
br_female_pants_2,2.0258712937034493e-05,0.003293129428558342,0.537512857587393
br_female_pants_3,2.402599763498678e-06,0.0012404302048208448,0.19226603343598772
br_female_pants_4,6.636234934549766e-07,0.0006937029116815494,0.3431265514881478
br_female_pants_5,4.138805422621043e-06,0.001588311729177683,0.3296423623499454
br_female_pants_6,1.8435237478489814e-06,0.0008657443124737904,0.5870835741995831
br_female_pants_7,3.258380359393411e-06,0.0014763091764713268,0.26433212041653886
br_female_pants_8,1.012553964110857e-06,0.0008633720914709294,0.1888463300633219
br_female_pants_9,1.2034326892444517e-05,0.0029134664736781227,0.3418837692400481
br_female_pants_10,1.5722401968146577e-06,0.0009492324745248245,0.42188811397341386
br_female_pants_11,1.6186056670636297e-05,0.0023434589477856803,0.351696829471813
br_female_pants_12,3.236805359362824e-05,0.004788992251213196,0.5183199500556325
