series_id,mse,mae,mase
br_male_pants_53,2.841225735246698e-06,0.0010702493011203545,0.33375012585342
br_male_pants_54,3.4819759752617447e-06,0.0010141120653476077,0.3555352023811172
br_male_pants_55,6.024386969342712e-06,0.0015533456757193035,0.488988737977773
br_male_pants_56,2.0995155844759814e-06,0.0009435101310033488,0.3542560727096884
br_male_pants_57,2.668380610017405e-06,0.0010515002899421438,0.3739273349284068
br_male_pants_58,0.00011806863408068638,0.009017775908364932,0.7136057390881534
br_male_pants_59,3.6351808775423466e-06,0.0011837148521899618,0.2694909721304747
br_male_pants_60,4.2283420019100395e-06,0.0011309326410028177,0.46508720994435465
br_male_pants_61,5.74622012681249e-05,0.006377755726676696,0.8270204450989238
br_male_pants_62,6.312822358854789e-06,0.0019361858365674388,0.32739193439430614
br_male_pants_63,1.7831950203595097e-05,0.0034172084723424253,0.4053064508308547
br_male_pants_64,3.3716804952948725e-05,0.004772612691161781,0.5021212418974094
br_male_pants_65,5.501174060911503e-06,0.0016435893044565364,0.6024461612642681
br_male_pants_66,3.989645747466594e-05,0.003970140614897298,0.4258140722449783
br_male_pants_67,3.5377272495963744e-06,0.001126899681252397,0.27679732844036514
br_male_pants_68,1.2570823404375556e-05,0.0026747805966251892,0.5776751763736256
br_male_pants_69,3.950703265894256e-06,0.0015414874495342584,0.3177376839033921
br_male_pants_70,5.523386270417768e-05,0.005684789281824428,0.6644655288808959
br_male_pants_71,4.866199825087733e-06,0.0012886833696880648,0.31052618700977563
br_male_pants_72,4.66494927774819e-05,0.004456197285010326,0.43767749329875055
br_male_pants_73,4.3040272334405975e-06,0.0010998789968020687,0.3812198290464465
br_male_pants_74,3.4209767384289174e-05,0.005004245203777875,0.7619990460318473
br_male_pants_75,3.5005146078657e-06,0.0012392688839907415,0.42650137572976393
br_male_pants_76,5.3736057623360234e-05,0.006168947925501788,0.6650868127961432
br_male_pants_77,1.055556879616779e-05,0.0020560995296295148,0.3468391947569448
br_male_pants_78,5.032762085833409e-06,0.0012395582010919861,0.4161138540064773
br_male_pants_79,2.359734799655553e-06,0.0012369490461735205,0.3638354280118453
br_male_pants_80,3.150508109116844e-05,0.0036828998162660295,0.5552060474796876
br_male_pants_81,2.574456260712653e-06,0.0012756849263496626,0.8099144101474999
br_male_pants_82,6.58997955088356e-07,0.0006756127500569459,0.45785317888734706
br_male_pants_83,0.0002074284789487265,0.013008842621952506,0.9907140167302794
br_male_pants_84,2.2279263919137895e-05,0.003721593432988999,0.6541630481803289
br_male_pants_85,1.5025958355338803e-06,0.0007101396380040319,0.4760528736923909
br_male_pants_86,0.0002075893662488797,0.010340628418787193,0.6896368828961538
br_male_pants_87,3.5402598307949806e-06,0.0009268526942155432,0.4953323195618191
br_male_pants_88,1.3121424960648665e-06,0.0006621092400706023,0.2886833969539676
br_male_pants_89,3.379214788409268e-06,0.0014786192173875284,0.29108385391875036
br_male_pants_90,2.952962916862273e-06,0.0012156283611030418,0.32278926493621907
br_male_pants_91,1.1032420096383846e-05,0.0020147494647425285,0.5093998589272002
br_male_pants_92,1.8251756341782466e-05,0.0024152628005741274,0.22412329959834731
br_male_pants_93,4.6046737184248426e-07,0.0004582130643701051,0.257441673423677
br_male_pants_94,1.7548113989770177e-05,0.002446578559615859,0.26336597050265914
br_male_pants_95,1.448909211782536e-06,0.0008317747999388561,0.5856561143161719
br_male_pants_96,8.731801074114073e-06,0.001754796818473671,0.326846517947865
br_male_pants_97,1.7308711963809842e-05,0.0033828772259230267,0.2673069945402181
br_male_pants_98,8.131916810721476e-06,0.0018199068464961738,0.3621706565044718
br_male_pants_99,3.633867610724463e-05,0.004263679965662357,0.3929736091839303
br_male_pants_100,4.297423920111879e-06,0.0014299888725412893,0.5337810099721306
br_male_pants_101,3.33886048026178e-05,0.004711041798598474,0.743873188651337
br_male_pants_102,6.702673150196824e-05,0.004585975138223685,0.28762626612639747
br_male_pants_103,2.131954623973035e-06,0.0010254916351615199,0.3724844450407649
br_male_pants_104,1.0077128707883317e-05,0.0025789356816977474,0.34540304674878225
br_male_pants_105,1.02932660933852e-06,0.0006342791843632781,0.33702345284198454
br_male_pants_106,6.436957002858073e-06,0.001769890273947519,0.5771616070651789
br_male_pants_107,2.891303239176359e-05,0.0030028540074687753,0.43805163872930186
br_male_pants_108,6.781281482872211e-05,0.0046684003585903446,0.4714011746808167
br_male_pants_109,1.230302269401832e-05,0.0023090203549906126,0.4575313006078264
br_male_pants_110,2.893392747954023e-05,0.004731017570686541,0.8982103757366288
br_male_pants_111,1.3800486405832243e-05,0.002108572754752633,0.3031355134904442
br_male_pants_112,4.226325494305844e-05,0.0048733932950019215,0.7421351076382753
br_male_pants_113,0.00012363449956593996,0.006752354294201981,0.6154041363576906
br_male_pants_114,5.312914426219509e-05,0.004965507446223742,0.5377819068214784
br_male_pants_115,1.0349163845318207e-05,0.0022590016037346955,0.48503459647969976
br_male_pants_116,0.00011607184003976383,0.006638669559408747,0.46612722288980013
br_male_shoes_0,3.0969031932916567e-06,0.0012285415785920255,0.32815166058982437
br_male_shoes_1,1.4950751929136217e-06,0.0007387563976663724,0.2790743110902009
br_male_shoes_2,1.1422588337713903e-05,0.0027331462876050002,0.7534356048992571
br_male_shoes_3,1.0305819598757281e-05,0.0020838526426387523,0.5389757802430832
br_male_shoes_4,2.654076259663336e-06,0.0011022282238729241,0.2590594498725623
br_male_shoes_5,6.752727101916196e-06,0.0015857407810680384,0.3769735977426533
br_male_shoes_6,2.172995204380357e-06,0.0011807386301609726,0.3318703643648788
br_male_shoes_7,1.3645479413871827e-05,0.0032621487017034916,0.5278890908189788
br_male_shoes_8,2.021108967555669e-06,0.0009391975559666427,0.37306547791841743
br_male_shoes_9,6.560289621441705e-05,0.006299819499468332,0.5938638057574213
br_male_shoes_10,5.242393641844382e-06,0.0018077464038558039,0.6466250697817221
br_male_shoes_11,7.156212277349269e-06,0.0021098413319155943,0.6867858045466446
br_male_shoes_12,4.8809095256137515e-06,0.0014057611474582966,0.456370806248066
br_male_shoes_13,7.754414436432706e-06,0.0017949193798514152,0.4978841967569705
br_male_shoes_14,6.81265544012877e-06,0.0015169923240847848,0.2530855082668547
br_male_shoes_15,2.955213848501421e-05,0.002672332798650174,0.36337121718158305
br_male_shoes_16,1.0361504120390558e-05,0.0019921436583862306,0.538594420148253
br_male_shoes_17,4.41891064667417e-06,0.0013450700532376034,0.27495492316584036
br_male_shoes_18,6.670658749457206e-06,0.0015175449480612354,0.3324381204653583
br_male_shoes_19,2.5307352313325883e-05,0.0035720956517715364,0.4084188851205981
br_male_shoes_20,2.566372826632625e-06,0.0012622899582542988,0.44712303676205706
br_male_shoes_21,6.106274481845165e-07,0.0006449232750950888,0.36810145255140037
br_male_shoes_22,4.724739875582391e-06,0.0014396840037079596,0.26092551819535664
br_male_shoes_23,3.097713236982198e-06,0.0011228894845269285,0.44787401931455023
br_male_shoes_24,1.690284065801212e-05,0.0026456137490067674,0.4963087379591564
br_male_shoes_25,9.152777077164629e-06,0.002246606656157015,0.38707835110872846
br_male_shoes_26,1.2540989008122557e-06,0.0008774849446008374,0.22651423644617996
br_male_shoes_27,1.6908857411717748e-05,0.003205918649808799,0.6192100941196793
br_male_shoes_28,6.764944285119004e-06,0.0023059006101081967,1.0098420363327152
br_male_shoes_29,3.509756279169921e-05,0.004172645296730438,0.28518127043938707
br_male_shoes_30,4.4404198413733376e-06,0.001672207692359828,0.34126506018784974
br_male_shoes_31,8.214285373023323e-06,0.0018326768942610744,0.43361705298128794
br_male_shoes_32,1.6102830634282797e-06,0.0008576187550292399,0.3433329129930904
br_male_shoes_33,7.562615918179698e-06,0.002436465205360062,0.6327232840746383
br_male_shoes_34,9.18462107244722e-06,0.002562898202818761,0.8181807841098858
br_male_shoes_35,1.2662621327923571e-05,0.0026950512907543194,0.20585685136861748
br_male_shoes_36,2.576423608693016e-05,0.00368071894371263,0.3976682386032425
br_male_shoes_37,1.6796008447943845e-05,0.002848776916036459,0.4273060767786096
br_male_shoes_38,2.067366765771367e-06,0.0008473940262672144,0.313399817739846
br_male_shoes_39,5.8072089665093806e-05,0.004093630232668647,0.23803285510007774
br_male_shoes_40,9.758501317102304e-06,0.0018488437798970811,0.33486514827863534
br_male_shoes_41,2.8366619663508544e-06,0.0011080001620213111,0.2549014079821085
br_male_shoes_42,1.1916810285268088e-05,0.002233631188248886,0.44327816710684215
br_male_shoes_43,8.227293218659712e-05,0.006702527255901711,0.5039654556981206
br_male_shoes_44,9.50210779710379e-06,0.0026688506864925247,0.23534018597368844
br_male_shoes_45,2.7462251132964642e-05,0.004682610315370966,1.103280110660712
br_male_shoes_46,1.0472939134820692e-05,0.0019781620054447387,0.5073798744319803
br_male_shoes_47,3.711090711306762e-05,0.004874374863232528,0.25341215295292824
br_male_shoes_48,3.4574420971128424e-05,0.004237673826444933,0.36734025073781185
br_male_shoes_49,3.6425433901993864e-06,0.0012320198183481954,0.39990260606833383
br_male_shoes_50,5.085631340248913e-05,0.004379348445091803,0.35989518071368437
br_male_shoes_51,2.7207013992511897e-05,0.0030359366451484324,0.2438940155628924
br_male_shoes_52,5.0675590171273636e-06,0.0012531510348354077,0.43670651799069515
br_male_shoes_53,0.00010072830036049453,0.006313591803453452,0.3529030750210568
br_male_shoes_54,6.756954272311585e-06,0.0018600612968621096,0.3802896399970198
br_male_shoes_55,6.867887300631501e-05,0.006890400001081959,0.9232633883922508
br_male_shoes_56,3.828295635133564e-06,0.0013599996674818209,0.47358163852805923
br_male_shoes_57,9.434149762832496e-06,0.0017556130543255025,0.5614390627780346
br_male_shoes_58,1.6076916039641595e-05,0.002916460204222288,0.2871304631942529
br_male_shoes_59,8.13425760908608e-05,0.006988494766639535,0.5965129335280299
br_male_shoes_60,1.257626118707502e-05,0.002395027131553572,0.4164406926233628
br_male_shoes_61,8.083611144190927e-06,0.0023802946309765963,0.9188019763563412
br_male_shoes_62,1.4502480506845236e-05,0.0025944219716029534,0.6249842807341596
br_male_shoes_63,1.0553466372626556e-05,0.0020592133520214535,0.2875164919371611
br_male_shoes_64,9.211580956349443e-06,0.002298152182198786,0.4352222174234295
br_male_shoes_65,1.5384259513424402e-05,0.0026856325934899077,0.5002256635263773
br_male_shoes_66,1.8131931941391353e-05,0.00276886313875427,0.18856857150059803
br_male_shoes_67,7.159068552760547e-06,0.0022076035615452637,0.35579495065971534
br_male_shoes_68,3.5706286166087e-05,0.005545463967140541,1.527357008634989
br_male_shoes_69,3.4618847743685706e-06,0.0013757280100548802,0.43459943507018833
br_male_shoes_70,2.2316172052849037e-05,0.002755855877393888,0.5812454871472561
br_male_shoes_71,0.00010852509762540045,0.0060618888173739355,0.2280157369124492
br_male_shoes_72,2.1445197966089487e-05,0.003292988019295562,0.4401711482848685
br_male_shoes_73,1.1901180758316482e-05,0.002243404414638744,0.4068948623965927
br_male_shoes_74,1.4214817261946146e-05,0.0023018471376683603,0.38785574870948547
br_male_shoes_75,4.733525155430257e-05,0.005752396341862536,0.37938029895254083
br_male_shorts_0,2.7262911110384517e-05,0.0030517049184636868,0.27713900272993514
br_male_shorts_1,1.3442551004662669e-05,0.0028877274056358956,0.6261367048481055
br_male_shorts_2,2.7839519001493823e-05,0.004403684414490706,0.31213654666342355
br_male_shorts_3,3.9857219707102224e-05,0.003670870117397163,0.3842408992080848
br_male_shorts_4,2.5161490587575323e-06,0.0012366101647704522,0.18767610577596827
br_male_shorts_5,9.239595150642255e-06,0.002341142388816867,0.26837663268550327
br_male_shorts_6,8.134519742079392e-06,0.0014960621874336153,0.23873572588703917
br_male_shorts_7,3.128197783673635e-05,0.004350330072881579,0.36790248004061593
br_male_shorts_8,1.4286855217014763e-05,0.002729895838870483,0.36407499650535796
br_male_shorts_9,8.816236344651552e-05,0.007358869541346851,0.5064253978439285
br_male_shorts_10,6.622927038218407e-05,0.007214516745935939,0.7834461149415786
br_male_shorts_11,0.0001222623283373593,0.009597298373123939,0.9137654940122166
br_male_shorts_12,7.662947687920926e-05,0.006351021736460553,0.48552053500059994
br_male_shorts_13,1.1430972617640224e-05,0.0027254832247046823,0.29298666341970814
br_male_shorts_14,4.580914208311716e-05,0.00502604223530738,0.387977438588742
br_male_shorts_15,2.346621441379432e-05,0.0029125320276194443,0.5027031001146
br_male_shorts_16,3.0167180898613347e-05,0.0029674505125619945,0.24915500034786725
br_male_shorts_17,9.875476781471277e-06,0.0025362543870726456,0.2926026118335202
br_male_shorts_18,4.1817231556173334e-05,0.004237593628407319,0.28341606493645066
br_male_shorts_19,0.0001049926043964194,0.0062947906717244475,0.33502684664948473
br_male_shorts_20,1.4992141747916547e-05,0.0026682073156802833,0.3151437422159296
br_male_shorts_21,1.4325179174726968e-05,0.0030974374317228144,0.23191501310268436
br_male_shorts_22,1.5464674475099896e-05,0.0028085870645376937,0.2543405877338711
br_male_shorts_23,7.234932853710149e-05,0.006977450268101194,0.6631197889903173
br_male_shorts_24,3.756158112020267e-05,0.004718035792063081,0.5389148961775827
br_male_shorts_25,0.0001682107831258438,0.009971414743853286,0.6487070049294428
br_male_shorts_26,3.106116487454114e-05,0.004858272740811764,0.48201988562694953
br_male_top_0,8.239635598876356e-07,0.000499440638228543,0.3776320149363904
br_male_top_1,5.164007377686404e-07,0.0004442306647628721,0.27893015075517624
br_male_top_2,5.19703563657187e-07,0.0005760428241334614,0.3933775065227412
br_male_top_3,3.125886383927921e-07,0.00042872563588301153,0.39044962204178557
br_male_top_4,2.9565483128393733e-07,0.0003668202543327784,0.2854418413832861
br_male_top_5,2.3583732192439987e-07,0.0003499994126018446,0.27585496032532103
br_male_top_6,4.6901069728202505e-07,0.00047195546289949085,0.46636242305694553
br_male_top_7,5.422807628156408e-07,0.00043801542179436114,0.45169922279184527
br_male_top_8,4.797092109802095e-07,0.00047600744667133406,0.47819771348939794
br_male_top_9,1.2802327385085122e-06,0.0009119178874491575,0.4043395966045073
br_male_top_10,1.0357604463645234e-06,0.0006082771306378669,0.3179157449821599
br_male_top_11,9.735728243258732e-07,0.0007932363852502598,0.30711002920084557
br_male_top_12,1.2616665391764554e-06,0.0007495886629834243,0.4376805975170019
br_male_top_13,1.4318646819736717e-06,0.0009900299111153346,0.40510851297150124
br_male_top_14,1.7266929407867942e-06,0.0007789205990234657,0.43200908602419047
br_male_top_15,5.874797594580069e-07,0.0003504555722271266,0.2665489758764872
br_male_top_16,3.862511904285509e-06,0.0012947821662006409,0.36265629561790474
br_male_top_17,3.0293744483054467e-06,0.0012216771285471308,0.5213583827806084
br_male_top_18,3.5139993253580172e-06,0.001348891137742749,0.3942738477677409
br_male_top_19,3.092843764872429e-06,0.0011045927631240901,0.3368349446374044
br_male_top_20,1.5151738508257198e-06,0.0007117499861272953,0.3388433540196301
br_male_top_21,7.806832555359967e-07,0.0005662284234133457,0.31756604955228646
br_male_top_22,6.636624996534113e-07,0.0004904975368943029,0.35747955914252816
br_male_top_23,8.827601991323601e-06,0.0024900083725688535,0.5786919379919764
br_male_top_24,2.204782138443105e-06,0.0013550458955200893,0.4192194744581711
br_male_top_25,1.0012826890746374e-06,0.0007852219696823576,0.24737164000491949
br_male_top_26,2.9260189985717075e-06,0.0012548659082148742,0.3001350292532884
br_male_top_27,2.04720212520384e-06,0.0009465245070992614,0.2406549465535283
br_male_top_28,6.344387917951492e-06,0.0021832818266715134,0.6793267909073395
br_male_top_29,2.547827121554004e-07,0.00033148944531888693,0.3646885600543287
br_male_top_30,1.319921598365057e-07,0.0002714421612808555,0.32541525064665405
br_male_top_31,2.994341901700205e-07,0.0003099835764716285,0.3856864722044017
br_male_top_32,8.574904666257979e-08,0.00018607048454292785,0.28381139517547554
br_male_top_33,6.372434606268877e-07,0.0005151387401273337,0.352727869917614
br_male_top_34,8.370797205080716e-07,0.0005815568376232604,0.5159479001846914
br_male_top_35,5.642110146552947e-07,0.0004526333880508932,0.3298614755253063
br_male_top_36,2.1182545837073753e-07,0.0003243885326921089,0.31736732774116383
br_male_top_37,6.880815483150879e-07,0.0005996720286137118,0.42344070801539996
br_male_top_38,2.892538438413816e-07,0.00035522896453384545,0.35506701827317994
br_male_top_39,5.234551339897287e-07,0.0004531595689251396,0.31623684707373145
br_male_top_40,4.006276546408523e-07,0.0004435475383554643,0.32296876691236465
br_male_top_41,3.4966982509902787e-07,0.000331130048587582,0.2355243748440284
br_male_top_42,5.676393670087567e-07,0.0004811408520955809,0.3807179204289733
br_male_top_43,4.0829437113806244e-07,0.00045974662550316323,0.37136737143585186
br_male_top_44,1.669427766878953e-06,0.0006783105216564158,0.27276934656508234
br_male_top_45,8.874744714317741e-07,0.000549725076758274,0.2801847613492926
br_male_top_46,8.445386388541628e-07,0.0006271487006751981,0.3606119831395085
br_male_top_47,1.802078290131191e-06,0.000691888699033747,0.2947357665004691
br_male_top_48,7.876811720582768e-07,0.0007011332924851567,0.43043382297879007
br_male_top_49,2.0481085761704953e-07,0.0003782680549854342,0.22630695962229286
br_male_top_50,1.44083628501457e-07,0.00030932646730869707,0.30563267596459937
br_male_top_51,2.8107373435777037e-07,0.00041819411936851555,0.4557659187895691
br_male_top_52,7.402795113634921e-06,0.001681309302923956,0.3865202840430173
br_male_top_53,1.4051582833344487e-06,0.0009871287727320403,0.26224024915244065
br_male_top_54,5.899120296289461e-06,0.001930634354749973,0.6415026578653591
br_male_top_55,6.667081201586575e-06,0.002145940817137898,0.5231155743158966
br_male_top_56,4.15912527131857e-06,0.0017800948749010627,0.6536814664350511
br_male_top_57,6.865893722258728e-06,0.001458443611434075,0.3458508904591132
br_male_top_58,1.6922277614531166e-06,0.001003791575223423,0.35328157720289116
br_male_top_59,5.2639848021587395e-05,0.004938165815086653,0.8068625360388602
br_male_top_60,9.212046545502029e-05,0.008106586538225753,1.5509736839859563
br_male_top_61,1.3743995532838861e-05,0.0031045220670578317,1.0644372248984786
br_male_top_62,6.777828370010461e-06,0.0019316427225851422,0.40907991061913207
br_male_top_63,1.2168305128432572e-06,0.0008613963432112294,0.21367403949803404
br_male_top_64,6.466544884268764e-06,0.0017918384264803615,0.3964858154900048
br_male_top_65,2.2620523054949646e-06,0.0012321576257317119,0.4442839890573222
br_male_top_66,5.0992679496312125e-05,0.004911459989173649,0.8021050983030699
br_male_top_67,3.5742830870011494e-06,0.0015574236209691661,0.40042381103571933
br_male_top_68,3.037633291868378e-05,0.003601034782237355,0.6858755277165801
br_male_top_69,7.798266589037586e-06,0.00224480978985969,0.7694923994299862
br_male_top_70,7.026498932774899e-06,0.001861079862450824,0.584822732193521
br_male_top_71,3.3148459362781374e-06,0.0014670546193863777,0.26974680344406143
br_male_top_72,3.238575471952479e-06,0.001440866221676378,0.2278672763091102
br_male_top_73,9.787346494978464e-07,0.0005990681045894255,0.4131781539228955
br_male_top_74,1.34064710306753e-05,0.0023183928769921836,0.4604511555581705
br_male_top_75,5.487616553931619e-07,0.0004890778596492114,0.3194019766019254
br_male_top_76,1.840563433449959e-05,0.003839695349772368,0.6075115712829786
br_male_top_77,3.6065855782509766e-06,0.0015409157640403006,0.2947165686784817
br_male_top_78,7.109576230802483e-06,0.002329850848571575,1.0236400824821892
br_male_top_79,5.830825418392191e-07,0.00048128166950453137,0.2508089058248051
br_male_top_80,2.9745862977891834e-07,0.0002726545840869822,0.26295410161542904
br_male_top_81,5.078003312745453e-07,0.00034679579157063245,0.35976828138785316
br_male_top_82,1.4102660886266167e-07,0.0002981103421421752,0.2209438301703096
br_male_top_83,1.856398948522329e-07,0.0002874223750729854,0.4402347011300905
br_male_top_84,9.705930741621858e-07,0.0005883702791884637,0.3366042394300884
br_male_top_85,8.514440606603671e-07,0.0008101687133386507,0.8459184771156261
br_male_top_86,4.416408472131593e-07,0.0005301952396584228,0.31524249512650615
br_male_top_87,4.783009460588087e-07,0.0004245363526046616,0.3013751804509789
br_male_top_88,6.458618120108633e-07,0.00041289517734960336,0.29868519312041364
br_male_top_89,5.215083375841811e-07,0.0004287907016455589,0.3258761716571821
br_male_top_90,1.791995788412678e-07,0.00027149116447458603,0.31090919175919784
br_male_top_91,0.00012365902144672239,0.008273118732901465,1.1577800680490409
br_male_top_92,1.015559013244865e-05,0.0026862456794206533,0.5743224959075544
br_male_top_93,8.62148524114452e-05,0.007288105727478983,1.186744751026568
br_male_top_94,1.733128784016728e-05,0.0030217498955917434,0.865339428543234
br_male_top_95,1.033753961696451e-06,0.0006228964570206697,0.4137304035319601
br_male_top_96,2.4467394196365084e-07,0.0004367999938466206,0.2766064669952323
br_male_top_97,2.0901728628586952e-07,0.00037058125100504486,0.2803043639758116
br_male_top_98,9.313119293652354e-08,0.00024891445839501556,0.16182144257117187
br_male_top_99,2.0399776314263054e-07,0.0003418130763007471,0.23553676099528098
br_male_top_100,2.617976388042034e-07,0.00036172465840276656,0.260615756043044
br_male_top_101,8.418952318174651e-07,0.0008102669564476349,0.5792656640369589
br_male_top_102,4.0801441796103913e-07,0.0005046634675544314,0.37548967213944134
br_male_top_103,2.7269788728974178e-06,0.0009902592232484272,0.4802213803609126
br_male_top_104,1.6877521120024461e-06,0.0008383003955770913,0.47124254666716237
br_male_top_105,2.2624293839954616e-06,0.0010639810986605351,0.5275493413871275
br_male_top_106,9.383014606447332e-07,0.0007147671886319443,0.45816924718401353
br_male_top_107,3.5882632173251733e-06,0.001493717290561161,0.7488528913940242
br_male_top_108,1.530416487251881e-06,0.0007888146810378667,0.5492328911784081
br_male_top_109,1.710566635630163e-06,0.0010860981287511425,0.6998301734816977
br_male_top_110,1.2372763617904909e-05,0.0022581459627598766,0.4855583209178605
br_male_top_111,2.4304731355957533e-06,0.0007377892615624375,0.3403496742512391
br_male_top_112,7.826850337877773e-07,0.000504775570400692,0.3347288790564401
br_male_top_113,6.847505705976585e-07,0.00039325518034689146,0.21448240572336316
br_male_top_114,1.8625209507729255e-05,0.0035735164999188707,0.6046166605166577
br_male_top_115,7.85927981951231e-07,0.0006122543825626605,0.3195356957322287
br_male_top_116,1.2480159591061573e-05,0.002911598328138814,0.4210911370118253
br_male_top_117,1.767068607914391e-06,0.001114932590799345,1.04419265257567
br_male_top_118,1.5296515781281898e-06,0.0010044700593805902,0.3613742111428884
br_male_top_119,1.981455523077736e-05,0.0031589546580513836,0.43104350602311103
br_male_top_120,3.4569557918991495e-06,0.0015221115011934381,0.26442588452577315
br_male_top_121,1.7369366825725919e-06,0.0008860117538166228,0.5312896532789593
br_male_top_122,1.2339093554349208e-06,0.0009443855619460629,0.45855496250627165
br_male_top_123,1.721354951742856e-07,0.0003315708648173085,0.22236616784749857
br_male_top_124,5.748037679643437e-07,0.0005249708926835801,0.37119367608165915
br_male_top_125,5.751375421351882e-07,0.0005914587065828567,0.32033421973664294
br_male_top_126,4.379364341909945e-07,0.00044747994965713735,0.46846080790017647
br_male_top_127,6.100873567064823e-07,0.0005371136463845062,0.4576270020123459
br_male_top_128,1.0110672976532026e-06,0.0007496133970781052,0.4488157854373515
br_male_top_129,2.347379448650139e-05,0.004369123063730009,1.3979123515074283
br_male_top_130,3.826573179360118e-05,0.004946575095217404,0.5032218147087512
br_male_top_131,3.331392533483686e-07,0.0005113640106946475,0.4942725398227499
br_male_top_132,2.195584255008034e-06,0.0007273258716624796,0.3149175183684836
br_male_top_133,7.795545730247483e-07,0.00069583644789724,0.258101140746249
br_male_top_134,2.4804179626774176e-07,0.0004132418212058866,0.22394083439955045
br_male_top_135,6.831934717319503e-07,0.0006463083473742184,0.36906086446890074
br_male_top_136,8.859935205399848e-07,0.000699290161708807,0.31543374715773914
br_male_top_137,1.0218655563926734e-06,0.0005999158268661631,0.4945079759918011
br_male_top_138,1.3337888658987267e-06,0.0006918682987258445,0.4013616137796763
br_male_top_139,2.6346503267646083e-07,0.0003616068686697878,0.3766957689881158
br_male_top_140,1.631838167420569e-05,0.0034844133602700733,1.3853628901152673
br_male_top_141,3.3228196792941996e-05,0.004259051398514306,0.5853623843246618
br_male_top_142,9.273447340609834e-06,0.001768621697418526,0.30104812721585894
br_male_top_143,1.7488079598060919e-06,0.001165050092246211,0.7864865774327277
br_male_top_144,9.869778114206587e-07,0.0007208978392483687,0.4296252609068185
br_male_top_145,3.648257863650937e-07,0.00047991107585401986,0.34023207840615105
br_male_top_146,1.4553740081517953e-06,0.0010747723572511114,0.7481386830220585
br_male_top_147,6.406907297645626e-07,0.0006687568259386134,0.3680045513982801
br_male_top_148,5.072678428013359e-06,0.0012597759837008717,0.3276814530615195
br_male_top_149,2.4306724734551242e-06,0.0010200128854447146,0.35653413784603716
br_male_top_150,1.7058978826623736e-06,0.001242182373323685,0.7561297062039963
br_male_top_151,1.264914691333258e-06,0.0006980885919978118,0.35376640091652123
br_male_top_152,2.0122059842743905e-06,0.0010091931673096913,0.3260799146679679
br_male_top_153,6.871852803983193e-05,0.00716963039052547,0.7431779602956571
br_male_top_154,6.869992732905871e-06,0.0023444642300551747,0.5554983052358251
br_male_top_155,2.4676371131662275e-07,0.0003402746489183356,0.34692577003565767
br_male_top_156,1.4728322016682937e-05,0.003113469289805992,0.39011837299524094
br_male_top_157,1.7249653269506876e-06,0.0009539140436039958,0.39830881545942565
br_male_top_158,1.6532489018191272e-06,0.0007327135148067965,0.271148763059004
br_male_top_159,4.504588039301685e-07,0.00041806137685901693,0.22728557850410214
br_male_top_160,7.016136738468592e-07,0.0005749520862716393,0.3320763427783141
br_male_top_161,1.0660021800113845e-06,0.0008402708423660922,0.3794715214685399
br_male_top_162,1.0145469855598816e-06,0.0007496765757486572,0.6270168157634755
br_male_top_163,1.9030997385535489e-06,0.0008027173144903564,0.35535013009119654
br_male_top_164,3.129381484181196e-05,0.004248917583400879,0.6053413201535274
br_male_top_165,4.315796267469523e-06,0.0010964507972170518,0.18848497658225788
br_male_top_166,1.4944529359668137e-06,0.0008513760725890272,0.5475085257779797
br_male_top_167,1.2548353426629607e-06,0.0009217380023760357,0.6385157963992772
br_male_top_168,1.328122720653107e-06,0.0009952478380879275,0.5103053670832848
br_male_top_169,1.4515527007819808e-06,0.0009524311709210143,0.30414305122924734
br_male_top_170,8.333911204025851e-07,0.0004128709984658454,0.30469410120634827
br_male_top_171,1.897328426792428e-05,0.003932038684026431,0.9141707540996896
br_male_top_172,1.0263234456110447e-05,0.0018763830165280414,0.21445596222285088
br_male_top_173,2.8443462729599896e-06,0.0008245623164509051,0.3382609478576521
br_male_top_174,2.6111750886268916e-06,0.0013890783152910291,0.4928945029718709
br_male_top_175,5.783004209637856e-07,0.0005105847876928668,0.27471363816584754
br_male_top_176,1.0134092698660907e-06,0.000815351870940712,0.36168966944648284
br_male_top_177,6.392744423856551e-06,0.0011796675581370744,0.43448700060589923
br_male_top_178,2.82787792522036e-06,0.0008578586014466726,0.4384247575327792
br_male_top_179,1.000957415803662e-05,0.002247054043640463,0.6892969578850728
br_male_top_180,5.984343714928458e-06,0.0017131585026242365,0.7124002354959248
br_male_top_181,2.1249214628152255e-06,0.0012163615648024492,0.5488512677334693
br_male_top_182,3.236469294524552e-05,0.0052352979279196195,1.6704787141710238
br_male_top_183,4.57811745419417e-06,0.0014107520120151436,0.8289928069871124
br_male_top_184,1.0264398029509261e-05,0.002300810605590532,0.6987445766519519
br_male_top_185,1.0349146833198731e-06,0.0005037463357691242,0.3918586585351766
br_male_top_186,1.0641611278945037e-06,0.0005070301309620428,0.296916437935246
br_male_top_187,5.32008078111785e-07,0.000402107701575773,0.4068081831328507
br_male_top_188,1.7009944353673454e-07,0.000271437112552807,0.3219951159413879
br_male_top_189,1.0846916659447722e-07,0.0002748034214355401,0.32348774433324007
br_male_top_190,2.499554809183313e-06,0.0007370361113750862,0.38488207085432286
br_male_top_191,3.8967859274601877e-07,0.0003232676411227823,0.3848995123333859
br_male_top_192,6.677139300516454e-07,0.0004016243561776825,0.38329512542349886
